"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00001","","","","20","2.2","14","8","25","1.72","0.58","27.23658052","6.540813","1.699845","1.17938","45.16333","84.79742","0","64.77251","4.533135","6.799128","5.279339","0.60778","2.3","4.5","33","0.215","0.0232","0.06969697","2.357142857","1.65","0.571428571","0.4","0.164285714","0.115","0.157142857","0.11","24.24242424","51.11111111","70","0.626441352","3.822222222","5.46031746","5.111111111","7.301587302","4.888888889","6.984126984","1.392091893","1.988702705","10","14.28571429"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00002","","","","20","5.52","13","30","25","6.5","0.76","24.60629921","4.452318","1.435502","1.048199","48.89526","96.72627","0","63.91658","4.307513","6.675335","7.919911","0.476715","7.26","12.78","55","0.216666667","0.0304","0.132","4.230769231","2.75","2.307692308","1.5","0.558461538","0.363","0.424615385","0.276","54.54545455","56.80751174","65","1.786417323","14.44444444","22.22222222","16.13333333","24.82051282","12.26666667","18.87179487","3.969816273","6.10740965","28.4","43.69230769"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00003","","","","20","3.94","18","5","50","0.9","1.08","35.11904762","7.093947","1.736782","1.055343","101.8087","107.9253","4.378784","59.33538","2.274392","4.191392","15.63605","0.707069","1.98","5.92","55","0.18","0.0216","0.036","3.055555556","2.75","0.277777778","0.25","0.11","0.099","0.218888889","0.197","9.090909091","33.44594595","90","0.695357143","2","2.222222222","4.4","4.888888889","8.755555556","9.728395062","1.545238095","1.716931217","13.15555556","14.61728395"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00004","","","","20","1.6","17","3","21","0.24","0.44","36.30952381","9.571534","2.08254","1.283317","50.33533","99.5117","0","66.57677","0.24477","1.536353","8.709528","0","0.68","2.28","24","0.08","0.020952381","0.028333333","1.411764706","1.2","0.176470588","0.15","0.04","0.034","0.094117647","0.08","12.5","29.8245614","85","0.246904762","0.533333333","0.62745098","1.511111111","1.777777778","3.555555556","4.183006536","0.548677249","0.645502646","5.066666667","5.960784314"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00005","","","","20","5.78","20","14","39","1.18","0.82","27.55905512","7.119748","2.009584","1.163527","96.24548","123.6261","18.32056","51.80068","6.629775","9.795239","10.14509","1.076625","2","7.78","53","0.084285714","0.021025641","0.037735849","2.65","2.65","0.7","0.7","0.1","0.1","0.289","0.289","26.41509434","25.70694087","100","0.551181102","2.622222222","2.622222222","4.444444444","4.444444444","12.84444444","12.84444444","1.224846894","1.224846894","17.28888889","17.28888889"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00006","","","","20","7.74","20","39","33","6.44","1.1","28.88015717","5.070629","1.64212","1.012551","116.3732","104.456","35.49088","61.88651","2.356093","3.85546","12.85263","0.585015","7.54","15.28","72","0.165128205","0.033333333","0.104722222","3.6","3.6","1.95","1.95","0.377","0.377","0.387","0.387","54.16666667","49.34554974","100","2.177563851","14.31111111","14.31111111","16.75555556","16.75555556","17.2","17.2","4.839030779","4.839030779","33.95555556","33.95555556"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00007","","","","20","3.26","19","16","59","1.08","0.08","18.56287425","9.182519","2.787646","1.278822","140.2501","152.6609","4.110016","38.29827","11.67389","17.76758","8.419475","0.922905","1.16","4.42","75","0.0675","0.001355932","0.015466667","3.947368421","3.75","0.842105263","0.8","0.061052632","0.058","0.171578947","0.163","21.33333333","26.24434389","95","0.215329341","2.4","2.526315789","2.577777778","2.713450292","7.244444444","7.625730994","0.478509647","0.503694366","9.822222222","10.33918129"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00008","","","","20","2.76","14","14","7","1","0.22","22.94117647","10.80473","2.891881","1.655341","91.47852","126.4776","16.48601","49.34132","3.957614","6.76779","12.71442","0.460081","1.22","3.98","21","0.071428571","0.031428571","0.058095238","1.5","1.05","1","0.7","0.087142857","0.061","0.197142857","0.138","66.66666667","30.65326633","70","0.279882353","2.222222222","3.174603175","2.711111111","3.873015873","6.133333333","8.761904762","0.621960784","0.888515406","8.844444444","12.63492063"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00009","","","","20","1.64","16","12","16","1.04","0.42","26.28458498","5.598616","1.870441","1.02875","100.3762","104.9176","23.49121","55.1915","7.25645","10.87373","7.809449","1.105151","1.46","3.1","28","0.086666667","0.02625","0.052142857","1.75","1.4","0.75","0.6","0.09125","0.073","0.1025","0.082","42.85714286","47.09677419","80","0.383754941","2.311111111","2.888888889","3.244444444","4.055555556","3.644444444","4.555555556","0.852788757","1.065985946","6.888888889","8.611111111"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00010","","","","20","3.42","20","23","16","3.84","0.52","24.15841584","6.887755","2.006127","1.26523","85.98975","92.7222","30.50372","56.06601","3.058456","4.627423","15.43797","0.445233","4.36","7.78","39","0.166956522","0.0325","0.111794872","1.95","1.95","1.15","1.15","0.218","0.218","0.171","0.171","58.97435897","56.04113111","100","1.053306931","8.533333333","8.533333333","9.688888889","9.688888889","7.6","7.6","2.340682068","2.340682068","17.28888889","17.28888889"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00011","","","","20","2.65","16","23","33","4.68","1.16","25.29880478","5.992306","1.959424","1.19082","102.6426","104.3855","27.42012","56.2579","4.507095","7.227514","12.90539","0.741309","5.84","8.49","56","0.203478261","0.035151515","0.104285714","3.5","2.8","1.4375","1.15","0.365","0.292","0.165625","0.1325","41.07142857","68.78680801","80","1.477450199","10.4","13","12.97777778","16.22222222","5.888888889","7.361111111","3.283222665","4.104028331","18.86666667","23.58333333"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00012","","","","20","1.86","15","31","30","4.72","0.96","27.36220472","6.125372","1.849676","1.200786","112.1735","98.02469","27.75443","62.41965","1.965896","3.584594","13.59526","0.342983","5.68","7.54","61","0.152258065","0.032","0.093114754","4.066666667","3.05","2.066666667","1.55","0.378666667","0.284","0.124","0.093","50.81967213","75.33156499","75","1.554173228","10.48888889","13.98518519","12.62222222","16.82962963","4.133333333","5.511111111","3.453718285","4.604957713","16.75555556","22.34074074"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00013","","","","20","1.66","17","23","18","3.28","0.44","24.50592885","8.307615","2.579369","1.59512","138.7554","133.0926","39.99068","49.66547","2.350181","4.594342","20.3532","0.932828","3.72","5.38","41","0.142608696","0.024444444","0.090731707","2.411764706","2.05","1.352941176","1.15","0.218823529","0.186","0.097647059","0.083","56.09756098","69.14498141","85","0.911620553","7.288888889","8.575163399","8.266666667","9.725490196","3.688888889","4.339869281","2.025823452","2.383321708","11.95555556","14.06535948"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00014","","","","20","2.08","15","17","17","2.52","0.54","26.04373757","9.53561","2.732645","1.698169","116.7445","128.09","44.24966","54.01235","1.08685","2.388101","15.17976","0.345608","3.06","5.14","34","0.148235294","0.031764706","0.09","2.266666667","1.7","1.133333333","0.85","0.204","0.153","0.138666667","0.104","50","59.53307393","75","0.79693837","5.6","7.466666667","6.8","9.066666667","4.622222222","6.162962963","1.770974155","2.361298873","11.42222222","15.22962963"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00015","","","","20","1.84","14","15","21","1.56","0.5","32.60869565","6.856032","1.892108","1.069747","107.4938","96.09471","21.33669","61.78153","5.449282","8.410916","3.248332","0.648621","2.06","3.9","36","0.104","0.023809524","0.057222222","2.571428571","1.8","1.071428571","0.75","0.147142857","0.103","0.131428571","0.092","41.66666667","52.82051282","70","0.67173913","3.466666667","4.952380952","4.577777778","6.53968254","4.088888889","5.841269841","1.492753623","2.132505176","8.666666667","12.38095238"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00016","","","","20","3.34","19","28","33","3.88","0.72","27.72277228","5.358639","1.735777","1.081869","72.03931","89.46851","28.86632","62.74949","3.633554","5.631487","7.796735","0.483943","4.6","7.94","61","0.138571429","0.021818182","0.075409836","3.210526316","3.05","1.473684211","1.4","0.242105263","0.23","0.175789474","0.167","45.90163934","57.93450882","95","1.275247525","8.622222222","9.076023392","10.22222222","10.76023392","7.422222222","7.812865497","2.833883389","2.983035146","17.64444444","18.57309942"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00017","","","","20","1.84","18","20","26","2.7","0.94","23.77210216","8.124142","2.519624","1.442339","139.6564","146.392","44.724","50.1861","3.107883","6.199271","18.98559","1.096942","3.64","5.48","46","0.135","0.036153846","0.079130435","2.555555556","2.3","1.111111111","1","0.202222222","0.182","0.102222222","0.092","43.47826087","66.42335766","90","0.865304519","6","6.666666667","8.088888889","8.987654321","4.088888889","4.543209877","1.92289893","2.136554367","12.17777778","13.5308642"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00018","","","","20","3.12","18","21","56","2.4","1.38","26.58730159","9.716512","2.572253","1.527629","123.7498","127.3592","44.67063","54.8914","1.676785","3.588974","14.69749","0.521956","3.78","6.9","77","0.114285714","0.024642857","0.049090909","4.277777778","3.85","1.166666667","1.05","0.21","0.189","0.173333333","0.156","27.27272727","54.7826087","90","1.005","5.333333333","5.925925926","8.4","9.333333333","6.933333333","7.703703704","2.233333334","2.481481482","15.33333333","17.03703704"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00019","","","","20","3.54","19","7","24","1.18","0.66","26.48221344","4.425287","1.784986","1.038445","112.703","122.2254","35.41164","47.33899","6.30436","10.18015","15.86153","0.696866","1.84","5.38","31","0.168571429","0.0275","0.059354839","1.631578947","1.55","0.368421053","0.35","0.096842105","0.092","0.186315789","0.177","22.58064516","34.20074349","95","0.487272727","2.622222222","2.760233918","4.088888889","4.304093567","7.866666667","8.280701754","1.082828283","1.139819245","11.95555556","12.58479532"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00020","","","","20","6.12","16","8","25","0.82","0.58","25.29644269","8.976465","2.573179","1.532919","112.1041","146.4165","42.91992","44.21654","2.937927","5.771716","19.02049","0.328579","1.4","7.52","33","0.1025","0.0232","0.042424242","2.0625","1.65","0.5","0.4","0.0875","0.07","0.3825","0.306","24.24242424","18.61702128","80","0.354150198","1.822222222","2.277777778","3.111111111","3.888888889","13.6","17","0.787000439","0.983750549","16.71111111","20.88888889"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00021","","","","20","1.7","17","14","27","1.78","0.66","25.49019608","5.420292","1.8977","1.1536","85.8728","109.0568","28.80463","53.08831","4.056568","6.490245","14.76337","0.695055","2.44","4.14","41","0.127142857","0.024444444","0.059512195","2.411764706","2.05","0.823529412","0.7","0.143529412","0.122","0.1","0.085","34.14634146","58.93719807","85","0.621960784","3.955555556","4.653594771","5.422222222","6.379084967","3.777777778","4.444444444","1.382135076","1.626041266","9.2","10.82352941"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00022","","","","20","4.12","20","42","42","6.18","1.28","25.24850895","5.912903","1.876625","1.213462","94.08521","98.86362","24.009","57.70775","1.911713","3.457374","17.26586","0.226432","7.46","11.58","84","0.147142857","0.03047619","0.088809524","4.2","4.2","2.1","2.1","0.373","0.373","0.206","0.206","50","64.42141623","100","1.883538768","13.73333333","13.73333333","16.57777778","16.57777778","9.155555556","9.155555556","4.185641706","4.185641706","25.73333333","25.73333333"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00023","","","","20","2.96","20","13","14","0.84","0.78","29.1913215","5.868841","1.78244","1.097408","125.2076","119.3721","19.51122","53.18823","7.143489","11.11258","7.876123","0.590452","1.62","4.58","27","0.064615385","0.055714286","0.06","1.35","1.35","0.65","0.65","0.081","0.081","0.148","0.148","48.14814815","35.37117904","100","0.472899408","1.866666667","1.866666667","3.6","3.6","6.577777778","6.577777778","1.050887574","1.050887574","10.17777778","10.17777778"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00024","","","","20","3.96","19","4","68","0.3","1.26","27.54491018","10.0853","2.50239","1.444458","133.6799","135.183","21.02504","53.66574","3.559769","5.972796","12.28831","0.563888","1.56","5.52","72","0.075","0.018529412","0.021666667","3.789473684","3.6","0.210526316","0.2","0.082105263","0.078","0.208421053","0.198","5.555555556","28.26086957","95","0.429700599","0.666666667","0.701754386","3.466666667","3.649122807","8.8","9.263157895","0.95489022","1.0051476","12.26666667","12.9122807"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00025","","","","20","1.4","14","15","13","1.46","0.38","32.80632411","6.928972","2.016636","1.254853","114.2699","113.0966","25.89645","57.67129","3.403494","5.743501","7.774277","0.143871","1.84","3.24","28","0.097333333","0.029230769","0.065714286","2","1.4","1.071428571","0.75","0.131428571","0.092","0.1","0.07","53.57142857","56.79012346","70","0.603636364","3.244444444","4.634920635","4.088888889","5.841269841","3.111111111","4.444444444","1.341414141","1.916305916","7.2","10.28571429"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00026","","","","20","3.18","14","23","23","3.78","0.84","28.0876494","7.961965","2.274166","1.310012","109.8608","118.9637","25.98148","55.09075","2.669789","4.849126","12.46915","0.118751","4.62","7.8","46","0.164347826","0.036521739","0.100434783","3.285714286","2.3","1.642857143","1.15","0.33","0.231","0.227142857","0.159","50","59.23076923","70","1.297649402","8.4","12","10.26666667","14.66666667","7.066666667","10.0952381","2.883665338","4.119521912","17.33333333","24.76190476"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00027","","","","20","1.08","17","8","30","0.78","0.74","31.62055336","7.898682","2.154728","1.301818","124.3027","109.9601","18.59508","57.71728","3.210731","5.797229","11.07559","0.408866","1.52","2.6","38","0.0975","0.024666667","0.04","2.235294118","1.9","0.470588235","0.4","0.089411765","0.076","0.063529412","0.054","21.05263158","58.46153846","85","0.480632411","1.733333333","2.039215686","3.377777778","3.973856209","2.4","2.823529412","1.068072025","1.256555323","5.777777778","6.797385621"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00028","","","","20","4.86","7","10","14","1.62","0.68","29.14171657","5.415184","1.755186","1.166234","113.9128","104.6519","20.14479","63.55977","1.541328","3.451061","11.94028","0.314591","2.3","7.16","24","0.162","0.048571429","0.095833333","3.428571429","1.2","1.428571429","0.5","0.328571429","0.115","0.694285714","0.243","41.66666667","32.12290503","35","0.670259481","3.6","10.28571429","5.111111111","14.6031746","10.8","30.85714286","1.489465514","4.255615753","15.91111111","45.46031746"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00029","","","","20","0.78","16","8","10","0.62","0.28","25.54455446","5.390257","1.793513","1.077581","97.29309","105.8564","25.89534","52.12215","5.3637","8.366135","14.54717","0.538556","0.9","1.68","18","0.0775","0.028","0.05","1.125","0.9","0.5","0.4","0.05625","0.045","0.04875","0.039","44.44444444","53.57142857","80","0.22990099","1.377777778","1.722222222","2","2.5","1.733333333","2.166666667","0.510891089","0.638613862","3.733333333","4.666666667"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00030","","","","20","2.42","19","13","25","1.52","1.02","26.07843137","6.738098","1.903868","1.20231","97.51379","111.0936","22.97414","53.17174","2.531636","4.93775","19.27531","0.302335","2.54","4.96","38","0.116923077","0.0408","0.066842105","2","1.9","0.684210526","0.65","0.133684211","0.127","0.127368421","0.121","34.21052632","51.20967742","95","0.662392157","3.377777778","3.555555556","5.644444444","5.941520468","5.377777778","5.660818713","1.471982571","1.549455338","11.02222222","11.60233918"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00031","","","","20","1.9","20","25","19","3.5","0.44","25.04970179","5.208746","1.897478","1.204424","118.1699","115.3261","28.43924","53.97079","4.340256","7.211418","15.15789","0.592365","3.94","5.84","44","0.14","0.023157895","0.089545455","2.2","2.2","1.25","1.25","0.197","0.197","0.095","0.095","56.81818182","67.46575342","100","0.986958251","7.777777778","7.777777778","8.755555556","8.755555556","4.222222222","4.222222222","2.193240557","2.193240557","12.97777778","12.97777778"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00032","","","","20","2.92","17","16","35","2.18","1.4","25.99206349","9.161331","2.512298","1.613719","118.6376","144.541","23.41345","54.48591","2.291778","4.862149","16.80984","0.597006","3.58","6.5","51","0.13625","0.04","0.070196078","3","2.55","0.941176471","0.8","0.210588235","0.179","0.171764706","0.146","31.37254902","55.07692308","85","0.930515873","4.844444444","5.699346405","7.955555556","9.359477124","6.488888889","7.633986928","2.067813051","2.432721236","14.44444444","16.99346405"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00033","","","","20","2.66","13","14","23","1.56","0.44","23.36633663","4.822277","1.743222","1.046482","147.3622","123.7421","28.09174","47.72354","4.898424","7.780135","22.38492","0.838652","2","4.66","37","0.111428571","0.019130435","0.054054054","2.846153846","1.85","1.076923077","0.7","0.153846154","0.1","0.204615385","0.133","37.83783784","42.91845494","65","0.467326733","3.466666667","5.333333333","4.444444444","6.837606838","5.911111111","9.094017094","1.03850385","1.597698231","10.35555556","15.93162393"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00034","","","","20","3.6","17","17","105","1.6","1.38","22.39685658","5.540674","1.867114","1.159871","100.6686","116.0532","28.0639","48.57678","3.154985","5.203716","24.2657","0.636595","2.98","6.58","122","0.094117647","0.013142857","0.02442623","7.176470588","6.1","1","0.85","0.175294118","0.149","0.211764706","0.18","13.93442623","45.2887538","85","0.667426326","3.555555556","4.183006536","6.622222222","7.790849673","8","9.411764706","1.483169614","1.744905428","14.62222222","17.20261438"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00035","","","","20","3.44","16","23","21","3.66","0.6","32.80943026","4.746246","1.58152","1.03854","88.95239","91.58931","18.79878","66.09847","2.029434","3.89099","9.448187","0.641213","4.26","7.7","44","0.159130435","0.028571429","0.096818182","2.75","2.2","1.4375","1.15","0.26625","0.213","0.215","0.172","52.27272727","55.32467532","80","1.397681729","8.133333333","10.16666667","9.466666667","11.83333333","7.644444444","9.555555556","3.105959398","3.882449247","17.11111111","21.38888889"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00036","","","","20","4.68","18","26","24","4.64","0.6","27.36220472","3.893782","1.557925","1.005613","93.00342","100.9388","21.68222","62.58289","2.193195","4.14649","14.21777","0.736317","5.24","9.92","50","0.178461538","0.025","0.1048","2.777777778","2.5","1.444444444","1.3","0.291111111","0.262","0.26","0.234","52","52.82258065","90","1.433779527","10.31111111","11.45679012","11.64444444","12.9382716","10.4","11.55555556","3.186176727","3.540196364","22.04444444","24.49382716"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00037","","","","20","4.1","16","13","39","1.7","1.24","29.48207171","6.997665","2.043841","1.35732","92.89758","106.8896","23.31757","53.93844","2.947984","5.388543","18.35437","0.746912","2.94","7.04","52","0.130769231","0.031794872","0.056538462","3.25","2.6","0.8125","0.65","0.18375","0.147","0.25625","0.205","25","41.76136364","80","0.866772908","3.777777778","4.722222222","6.533333333","8.166666667","9.111111111","11.38888889","1.926162018","2.407702523","15.64444444","19.55555556"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00038","","","","20","4.7","15","20","47","2.38","1.48","27.38095238","6.899141","1.986044","1.326468","49.24231","89.39839","19.5797","61.31979","1.698374","3.582332","13.89622","0.429002","3.86","8.56","67","0.119","0.031489362","0.05761194","4.466666667","3.35","1.333333333","1","0.257333333","0.193","0.313333333","0.235","29.85074627","45.09345794","75","1.056904762","5.288888889","7.051851852","8.577777778","11.43703704","10.44444444","13.92592593","2.348677249","3.131569665","19.02222222","25.36296296"
