"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00039","","","","20","12","1","1","7","1","1","12","9","7","0.78","0.22","1","8","1","1","3","6","0","1","2","16","0.086666667","0.031428571","0.0625","1.333333333","0.8","0.75","0.45","0.083333333","0.05","0.083333333","0.05","56.25","50","60","1.3","1.666666667","1.666666667","3.333333333","2.166666667","2.777777778","2.777777778","5.555555556"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00040","","","","20","20","1","1","8","1","2","18","38","10","18.7","1","21","8","3","6","3","1","","19.7","40.7","48","0.492105263","0.1","0.410416667","2.666666667","2.4","2.111111111","1.9","1.094444444","0.985","1.166666667","1.05","79.16666667","48.4029484","90","31.16666667","32.83333333","35","67.83333333","34.62962963","36.48148148","38.88888889","75.37037037"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00041","","","","20","19","1","2","5","1","2","19","12","5","5","2.5","10","8","","","1","2","0.03","7.5","17.5","17","0.416666667","0.5","0.441176471","0.894736842","0.85","0.631578947","0.6","0.394736842","0.375","0.526315789","0.5","70.58823529","42.85714286","95","8.333333333","12.5","16.66666667","29.16666667","8.771929825","13.15789474","17.54385965","30.70175439"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00042","","","","20","15","2","3","9","1","2","15","15","11","1.3","0.23","3.6","6","1","1","3","6","1.38","1.53","5.13","26","0.086666667","0.020909091","0.058846154","1.733333333","1.3","1","0.75","0.102","0.0765","0.24","0.18","57.69230769","29.8245614","75","2.166666667","2.55","6","8.55","2.888888889","3.4","8","11.4"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00043","","","","20","20","1","2","7","2","2","20","11","6","14","0.4","13.8","","1","1","2","1","1.17","14.4","28.2","17","1.272727273","0.066666667","0.847058824","0.85","0.85","0.55","0.55","0.72","0.72","0.69","0.69","64.70588235","51.06382979","100","23.33333333","24","23","47","23.33333333","24","23","47"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00044","","","","20","14","2","2","8","2","1","14","7","12","1","0.23","6.8","9","1","1","3","5","0","1.23","8.03","19","0.142857143","0.019166667","0.064736842","1.357142857","0.95","0.5","0.35","0.087857143","0.0615","0.485714286","0.34","36.84210526","15.31755915","70","1.666666667","2.05","11.33333333","13.38333333","2.380952381","2.928571429","16.19047619","19.11904762"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00045","","","","20","20","2","2","6","2","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00046","","","","20","14","2","2","6","2","1","14","6","5","0.8","0.07","6.2","5","1","1","3","5","0","0.87","7.07","11","0.133333333","0.014","0.079090909","0.785714286","0.55","0.428571429","0.3","0.062142857","0.0435","0.442857143","0.31","54.54545455","12.30551627","70","1.333333333","1.45","10.33333333","11.78333333","1.904761905","2.071428571","14.76190476","16.83333333"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00047","","","","20","13","1","1","8","1","2","13","11","7","1.3","0.08","6","9","1","1","3","4","0","1.38","7.38","18","0.118181818","0.011428571","0.076666667","1.384615385","0.9","0.846153846","0.55","0.106153846","0.069","0.461538462","0.3","61.11111111","18.69918699","65","2.166666667","2.3","10","12.3","3.333333333","3.538461538","15.38461538","18.92307692"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00048","","","","20","20","1","2","7","2","3","20","11","2","13.4","0.4","13","","2","1","2","1","0","13.8","26.8","13","1.218181818","0.2","1.061538462","0.65","0.65","0.55","0.55","0.69","0.69","0.65","0.65","84.61538462","51.49253731","100","22.33333333","23","21.66666667","44.66666667","22.33333333","23","21.66666667","44.66666667"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00049","","","","20","14","1","2","8","1","2","14","20","12","2.16","0.07","3.8","4","3","1","3","4","0","2.23","6.03","32","0.108","0.005833333","0.0696875","2.285714286","1.6","1.428571429","1","0.159285714","0.1115","0.271428571","0.19","62.5","36.98175788","70","3.6","3.716666667","6.333333333","10.05","5.142857143","5.30952381","9.047619048","14.35714286"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00050","","","","20","20","1","2","7","2","2","20","12","3","11","0.6","11.3","","2","1","1","1","0.02","11.6","22.9","15","0.916666667","0.2","0.773333333","0.75","0.75","0.6","0.6","0.58","0.58","0.565","0.565","80","50.65502183","100","18.33333333","19.33333333","18.83333333","38.16666667","18.33333333","19.33333333","18.83333333","38.16666667"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00051","","","","20","20","1","2","5","2","2","20","10","3","13.8","0.4","8.8","","2","1","2","1","1.65","14.2","23","13","1.38","0.133333333","1.092307692","0.65","0.65","0.5","0.5","0.71","0.71","0.44","0.44","76.92307692","61.73913043","100","23","23.66666667","14.66666667","38.33333333","23","23.66666667","14.66666667","38.33333333"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00052","","","","20","20","1","2","5","1","2","20","18","6","12","1.2","18","3","7","8","1","2","","13.2","31.2","24","0.666666667","0.2","0.55","1.2","1.2","0.9","0.9","0.66","0.66","0.9","0.9","75","42.30769231","100","20","22","30","52","20","22","30","52"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00053","","","","20","13","3","2","8","1","1","13","11","20","1.04","0.26","2","3","1","1","4","5","1.17","1.3","3.3","31","0.094545455","0.013","0.041935484","2.384615385","1.55","0.846153846","0.55","0.1","0.065","0.153846154","0.1","35.48387097","39.39393939","65","1.733333333","2.166666667","3.333333333","5.5","2.666666667","3.333333333","5.128205128","8.461538462"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00054","","","","20","12","3","3","6","1","2","12","3","4","0.28","0.04","3.6","3","1","1","3","6","0","0.32","3.92","7","0.093333333","0.01","0.045714286","0.583333333","0.35","0.25","0.15","0.026666667","0.016","0.3","0.18","42.85714286","8.163265306","60","0.466666667","0.533333333","6","6.533333333","0.777777778","0.888888889","10","10.88888889"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00055","","","","20","20","2","2","8","2","2","20","30","12","12","0.4","12.9","8","3","6","1","1","","12.4","25.3","42","0.4","0.033333333","0.295238095","2.1","2.1","1.5","1.5","0.62","0.62","0.645","0.645","71.42857143","49.01185771","100","20","20.66666667","21.5","42.16666667","20","20.66666667","21.5","42.16666667"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00056","","","","20","18","2","2","6","2","2","18","10","","9.9","0.5","9.8","7","","","","","11.03","10.4","20.2","","0.99","","","","","0.555555556","0.5","0.577777778","0.52","0.544444444","0.49","","51.48514851","90","16.5","17.33333333","16.33333333","33.66666667","18.33333333","19.25925926","18.14814815","37.40740741"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00057","","","","20","20","1","2","5","2","2","20","13","5","13.8","0.6","11.5","","1","1","2","1","0","14.4","25.9","18","1.061538462","0.12","0.8","0.9","0.9","0.65","0.65","0.72","0.72","0.575","0.575","72.22222222","55.5984556","100","23","24","19.16666667","43.16666667","23","24","19.16666667","43.16666667"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00058","","","","20","14","2","2","8","2","2","14","36","16","14.4","1.2","22","8","6","4","1","1","3.03","15.6","37.6","52","0.4","0.075","0.3","3.714285714","2.6","2.571428571","1.8","1.114285714","0.78","1.571428571","1.1","69.23076923","41.4893617","70","24","26","36.66666667","62.66666667","34.28571429","37.14285714","52.38095238","89.52380952"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00059","","","","20","12","2","2","7","1","2","12","12","17","0.26","0.42","2.1","2","2","1","4","5","1.76","0.68","2.78","29","0.021666667","0.024705882","0.023448276","2.416666667","1.45","1","0.6","0.056666667","0.034","0.175","0.105","41.37931034","24.46043165","60","0.433333333","1.133333333","3.5","4.633333333","0.722222222","1.888888889","5.833333333","7.722222222"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00060","","","","20","3","2","1","9","1","1","3","0","0","0","0","4","","","","","","","0","4","0","","","","0","0","0","0","0","0","1.333333333","0.2","","0","15","0","0","6.666666667","6.666666667","0","0","44.44444444","44.44444444"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00061","","","","20","20","1","2","7","2","2","20","9","3","10.2","0.5","13.3","3","2","1","1","1","7.76","10.7","24","12","1.133333333","0.166666667","0.891666667","0.6","0.6","0.45","0.45","0.535","0.535","0.665","0.665","75","44.58333333","100","17","17.83333333","22.16666667","40","17","17.83333333","22.16666667","40"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00062","","","","20","20","1","2","6","2","2","20","12","3","10","0.9","9.7","","2","1","1","1","0","10.9","20.6","15","0.833333333","0.3","0.726666667","0.75","0.75","0.6","0.6","0.545","0.545","0.485","0.485","80","52.91262136","100","16.66666667","18.16666667","16.16666667","34.33333333","16.66666667","18.16666667","16.16666667","34.33333333"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00063","","","","20","13","2","2","7","1","1","13","9","8","1.19","0.04","5.5","8","1","1","6","5","0","1.23","6.73","17","0.132222222","0.005","0.072352941","1.307692308","0.85","0.692307692","0.45","0.094615385","0.0615","0.423076923","0.275","52.94117647","18.27637444","65","1.983333333","2.05","9.166666667","11.21666667","3.051282051","3.153846154","14.1025641","17.25641026"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00064","","","","20","18","2","3","5","2","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00065","","","","20","4","2","2","7","1","1","4","5","7","0.38","0.18","0.6","3","1","1","3","7","0","0.56","1.16","12","0.076","0.025714286","0.046666667","3","0.6","1.25","0.25","0.14","0.028","0.15","0.03","41.66666667","48.27586207","20","0.633333333","0.933333333","1","1.933333333","3.166666667","4.666666667","5","9.666666667"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00066","","","","20","20","1","1","8","1","1","18","40","6","20","0.8","25","9","2","7","4","1","","20.8","45.8","46","0.5","0.133333333","0.452173913","2.555555556","2.3","2.222222222","2","1.155555556","1.04","1.388888889","1.25","86.95652174","45.41484716","90","33.33333333","34.66666667","41.66666667","76.33333333","37.03703704","38.51851852","46.2962963","84.81481481"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00067","","","","20","4","3","2","6","1","1","4","0","2","0","0.06","0.2","4","1","1","3","8","5.49","0.06","0.26","2","","0.03","0.03","0.5","0.1","0","0","0.015","0.003","0.05","0.01","0","23.07692308","20","0","0.1","0.333333333","0.433333333","0","0.5","1.666666667","2.166666667"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00068","","","","20","14","2","2","6","1","1","14","9","16","0.4","0.23","5.8","3","2","1","4","6","0.02","0.63","6.43","25","0.044444444","0.014375","0.0252","1.785714286","1.25","0.642857143","0.45","0.045","0.0315","0.414285714","0.29","36","9.797822706","70","0.666666667","1.05","9.666666667","10.71666667","0.952380952","1.5","13.80952381","15.30952381"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00069","","","","20","20","1","2","7","2","3","20","12","","8.1","0.5","8.5","7","","","","","3.03","8.6","17.1","","0.675","","","","","0.6","0.6","0.43","0.43","0.425","0.425","","50.29239766","100","13.5","14.33333333","14.16666667","28.5","13.5","14.33333333","14.16666667","28.5"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00070","","","","20","19","2","2","7","2","2","19","30","8","14","0.4","18.8","8","3","8","1","1","","14.4","33.2","38","0.466666667","0.05","0.378947368","2","1.9","1.578947368","1.5","0.757894737","0.72","0.989473684","0.94","78.94736842","43.37349398","95","23.33333333","24","31.33333333","55.33333333","24.56140351","25.26315789","32.98245614","58.24561404"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00071","","","","20","20","1","2","9","1","2","19","28","17","14","1.3","32","3","5","5","1","2","","15.3","47.3","45","0.5","0.076470588","0.34","2.368421053","2.25","1.473684211","1.4","0.805263158","0.765","1.684210526","1.6","62.22222222","32.34672304","95","23.33333333","25.5","53.33333333","78.83333333","24.56140351","26.84210526","56.14035088","82.98245614"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00072","","","","20","20","1","1","5","1","2","20","13","6","6","1.2","3","9","","","1","3","0.03","7.2","10.2","19","0.461538462","0.2","0.378947368","0.95","0.95","0.65","0.65","0.36","0.36","0.15","0.15","68.42105263","70.58823529","100","10","12","5","17","10","12","5","17"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00073","","","","20","14","2","2","9","1","1","14","8","5","0.65","0.15","4.8","9","1","1","4","5","0","0.8","5.6","13","0.08125","0.03","0.061538462","0.928571429","0.65","0.571428571","0.4","0.057142857","0.04","0.342857143","0.24","61.53846154","14.28571429","70","1.083333333","1.333333333","8","9.333333333","1.547619048","1.904761905","11.42857143","13.33333333"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00074","","","","20","20","1","2","7","2","2","20","10","6","18.1","0.7","12.9","","1","1","2","1","0.69","18.8","31.7","16","1.81","0.116666667","1.175","0.8","0.8","0.5","0.5","0.94","0.94","0.645","0.645","62.5","59.30599369","100","30.16666667","31.33333333","21.5","52.83333333","30.16666667","31.33333333","21.5","52.83333333"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00075","","","","20","18","1","2","6","1","1","16","10","5","3.9","0.8","16","4","6","6","1","1","","4.7","20.7","15","0.39","0.16","0.313333333","0.9375","0.75","0.625","0.5","0.29375","0.235","1","0.8","66.66666667","22.70531401","80","6.5","7.833333333","26.66666667","34.5","8.125","9.791666667","33.33333333","43.125"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00076","","","","20","20","1","2","7","1","2","17","23","6","10","0.6","21","4","6","4","2","1","","10.6","31.6","29","0.434782609","0.1","0.365517241","1.705882353","1.45","1.352941176","1.15","0.623529412","0.53","1.235294118","1.05","79.31034483","33.5443038","85","16.66666667","17.66666667","35","52.66666667","19.60784314","20.78431373","41.17647059","61.96078431"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00077","","","","20","10","2","2","8","2","2","10","8","16","0.43","0.24","4.8","1","1","1","3","6","0.12","0.67","5.47","24","0.05375","0.015","0.027916667","2.4","1.2","0.8","0.4","0.067","0.0335","0.48","0.24","33.33333333","12.24862888","50","0.716666667","1.116666667","8","9.116666667","1.433333333","2.233333333","16","18.23333333"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00078","","","","20","12","2","2","7","1","1","12","9","8","0.94","0.2","2.4","2","2","1","2","5","11.03","1.14","3.54","17","0.104444444","0.025","0.067058824","1.416666667","0.85","0.75","0.45","0.095","0.057","0.2","0.12","52.94117647","32.20338983","60","1.566666667","1.9","4","5.9","2.611111111","3.166666667","6.666666667","9.833333333"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00079","","","","20","6","3","2","7","2","2","6","4","2","0.07","0.02","5.8","9","1","1","3","7","0","0.09","5.89","6","0.0175","0.01","0.015","1","0.3","0.666666667","0.2","0.015","0.0045","0.966666667","0.29","66.66666667","1.528013582","30","0.116666667","0.15","9.666666667","9.816666667","0.388888889","0.5","32.22222222","32.72222222"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00080","","","","20","12","2","2","7","1","1","12","11","8","0.24","0.19","2","3","1","1","3","5","0.15","0.43","2.43","19","0.021818182","0.02375","0.022631579","1.583333333","0.95","0.916666667","0.55","0.035833333","0.0215","0.166666667","0.1","57.89473684","17.69547325","60","0.4","0.716666667","3.333333333","4.05","0.666666667","1.194444444","5.555555556","6.75"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00081","","","","20","14","1","1","9","2","2","14","26","21","2.4","0.5","4","4","1","1","3","5","0.15","2.9","6.9","47","0.092307692","0.023809524","0.061702128","3.357142857","2.35","1.857142857","1.3","0.207142857","0.145","0.285714286","0.2","55.31914894","42.02898551","70","4","4.833333333","6.666666667","11.5","5.714285714","6.904761905","9.523809524","16.42857143"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00082","","","","20","12","1","1","6","1","1","12","12","13","0.78","0.22","2.8","6","2","1","3","6","0.15","1","3.8","25","0.065","0.016923077","0.04","2.083333333","1.25","1","0.6","0.083333333","0.05","0.233333333","0.14","48","26.31578947","60","1.3","1.666666667","4.666666667","6.333333333","2.166666667","2.777777778","7.777777778","10.55555556"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00083","","","","20","20","1","2","7","2","3","20","10","2","16.4","0.2","7.6","","2","1","2","1","1.5","16.6","24.2","12","1.64","0.1","1.383333333","0.6","0.6","0.5","0.5","0.83","0.83","0.38","0.38","83.33333333","68.59504132","100","27.33333333","27.66666667","12.66666667","40.33333333","27.33333333","27.66666667","12.66666667","40.33333333"
"","","UGP2015KAC-ST01","","","","","","","","","UGP2015KAC-ST01-00084","","","","20","11","2","1","8","1","1","11","17","19","1","0.4","3","2","1","1","3","8","0","1.4","4.4","36","0.058823529","0.021052632","0.038888889","3.272727273","1.8","1.545454545","0.85","0.127272727","0.07","0.272727273","0.15","47.22222222","31.81818182","55","1.666666667","2.333333333","5","7.333333333","3.03030303","4.242424242","9.090909091","13.33333333"
